girl,std_mark,realpercentile,kcpe2001,kcpe2004,total_2004,rotation,total1_2005,streams1_2005,init_clsize,Nteachers,gradesize,schoolsize,Y2,schoolid,streamsize,Y1,Nteachers_prim,treatment,costs
1,-1.0476209,19.0,286.2,220.0,648,1,101.0,2,50.5,11,101.0,1.01,0.0,681,101.0,29.5,13,0,0
1,-0.3705789,38.0,286.2,220.0,648,1,101.0,2,50.5,11,101.0,1.01,0.0,681,101.0,13.435715,13,0,0
1,0.625071,63.0,286.2,220.0,648,1,101.0,2,50.5,11,101.0,1.01,0.0,681,101.0,10.971429,13,0,0
1,1.023331,81.0,286.2,220.0,648,1,101.0,2,50.5,11,101.0,1.01,0.0,681,101.0,6.6,13,0,0
1,0.903853,74.0,286.2,220.0,648,1,101.0,2,50.5,11,101.0,1.01,0.0,681,101.0,23.507143,13,0,0
0,1.023331,82.0,286.2,220.0,648,1,101.0,2,50.5,11,101.0,1.01,0.0,681,101.0,29.87143,13,0,0
1,-0.7290129,29.0,286.2,220.0,648,1,101.0,2,50.5,11,101.0,1.01,0.0,681,101.0,1.0285715,13,0,0
0,0.38611504,60.0,286.2,220.0,648,1,101.0,2,50.5,11,101.0,1.01,0.0,681,101.0,3.0,13,0,0
0,-0.6493609,31.0,286.2,220.0,648,1,101.0,2,50.5,11,101.0,1.01,0.0,681,101.0,3.9357142,13,0,0
1,0.027681062,50.0,286.2,220.0,648,1,101.0,2,50.5,11,101.0,1.01,0.0,681,101.0,11.0,13,0,0
0,1.222461,92.0,286.2,220.0,648,1,101.0,2,50.5,11,101.0,1.01,0.0,681,101.0,17.0,13,0,0
1,-1.0476209,19.0,286.2,220.0,648,1,101.0,2,50.5,11,101.0,1.01,0.0,681,101.0,3.0,13,0,0
0,0.664897,64.0,286.2,220.0,648,1,101.0,2,50.5,11,101.0,1.01,0.0,681,101.0,4.8142858,13,0,0
0,-1.5653589,7.0,286.2,220.0,648,1,101.0,2,50.5,11,101.0,1.01,0.0,681,101.0,2.05,13,0,0
1,-1.1670989,14.0,286.2,220.0,648,1,101.0,2,50.5,11,101.0,1.01,0.0,681,101.0,6.25,13,0,0
1,-1.1670989,21.0,286.2,220.0,648,1,101.0,2,50.5,11,101.0,1.01,0.0,681,101.0,1.05,13,0,0
1,0.34628904,58.0,286.2,220.0,648,1,101.0,2,50.5,11,101.0,1.01,0.0,681,101.0,17.171429,13,0,0
1,0.027681062,50.0,286.2,220.0,648,1,101.0,2,50.5,11,101.0,1.01,0.0,681,101.0,21.257143,13,0,0
1,0.89400876,75.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,9.285714,11,0,0
0,-1.4151871,16.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,3.1142857,11,0,0
1,0.81153744,72.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,18.87143,11,0,0
1,1.4713078,96.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,6.4,11,0,0
0,0.9352444,77.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,12.471428,11,0,0
0,-0.13688225,43.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,3.1714287,11,0,0
1,-0.26058915,34.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,8.042857,11,0,0
0,0.56412363,65.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,10.357143,11,0,0
1,-0.13688225,43.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,7.3857145,11,0,0
1,-0.34306043,50.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,13.657143,11,0,0
0,-1.2914802,12.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,7.1857142,11,0,0
0,0.68783057,67.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,12.442857,11,0,0
0,1.1414226,90.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,6.785714,11,0,0
0,-0.67294556,33.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,4.428571,11,0,0
0,1.0177157,81.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,11.8785715,11,0,0
0,-1.670848,7.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,10.357143,11,0,0
0,-0.67294556,21.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,11.528571,11,0,0
0,0.60535926,66.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,15.864286,11,0,0
1,1.2651296,93.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,10.514286,11,0,0
1,0.1105316,95.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,11.585714,11,0,0
0,0.97648,78.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,10.2,11,0,0
0,-0.18636501,36.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,6.5785713,11,0,0
1,-1.9100147,13.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,2.6,11,0,0
0,0.15176724,68.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,11.142857,11,0,0
1,0.56412363,65.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,11.485714,11,0,0
0,-1.4151871,10.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,4.5642858,11,0,0
1,0.522888,60.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,13.785714,11,0,0
1,1.100187,85.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,10.892858,11,0,0
0,-1.5801296,15.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,1.0,11,0,0
0,-1.7863078,5.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,0.0,11,0,0
0,1.0177157,82.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,4.5285716,11,0,0
1,1.0012214,80.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,8.742857,11,0,0
1,0.1105316,48.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,15.092857,11,0,0
0,-0.5492386,22.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,0.0,11,0,0
1,-0.3842961,29.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,5.0857143,11,0,0
0,-0.13688225,43.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,6.9214287,11,0,0
0,-0.7141812,18.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,3.1714287,11,0,0
0,0.15176724,52.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,7.8285713,11,0,0
0,-1.2502445,25.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,7.457143,11,0,0
1,0.19300288,71.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,13.807143,11,0,0
1,-0.17811789,40.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,4.05,11,0,0
0,-0.013175321,44.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,7.9785714,11,0,0
1,-0.26058915,54.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,11.5,11,0,0
1,-1.4976584,8.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,2.5285716,11,0,0
1,-0.508003,25.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,5.1,11,0,0
0,0.23423852,55.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,8.6285715,11,0,0
0,-1.3327157,11.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,2.2357142,11,0,0
1,-0.3842961,47.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,6.7785716,11,0,0
0,0.44041672,83.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,9.1214285,11,0,0
1,-2.1986642,1.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,0.45,11,0,0
1,-0.5492386,24.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,5.3714285,11,0,0
1,1.1414226,88.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,14.035714,11,0,0
0,-2.1574285,2.0,253.9,245.0,575,1,83.0,1,83.0,11,84.0,0.84,0.0,683,84.0,3.45,11,0,0
1,-1.1012543,14.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,4.8214283,13,1,29
1,-0.6007789,34.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,26.0,13,1,29
1,-0.49353412,40.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,17.014286,13,1,29
1,-0.38628936,43.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,31.5,13,1,29
1,-1.1012543,14.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,3.4,13,1,29
1,-0.8510166,30.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,2.0,13,1,29
0,-1.1012543,14.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,5.1142855,13,1,29
1,-0.8867648,26.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,23.235714,13,1,29
0,-0.49353412,39.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,23.85,13,1,29
0,-0.38628936,45.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,19.021427,13,1,29
1,-0.9582614,19.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,14.35,13,1,29
0,-0.24329636,50.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,9.2,13,1,29
1,-1.0297579,17.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,5.05,13,1,29
1,-1.1012543,14.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,5.9785714,13,1,29
0,-1.351492,5.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,0.0,13,1,29
1,-0.8867648,28.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,7.4357142,13,1,29
1,-0.4220376,41.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,28.371428,13,1,29
0,-0.3505411,48.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,17.87143,13,1,29
0,-0.8510166,30.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,7.25,13,1,29
0,-0.6007789,35.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,5.2714286,13,1,29
0,-0.52928233,36.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,23.65,13,1,29
0,-0.4220376,42.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,15.728571,13,1,29
1,-0.2790446,49.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,25.35,13,1,29
1,-0.3505411,46.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,30.95,13,1,29
1,-1.1012543,15.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,0.3,13,1,29
0,-0.6365271,33.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,51.0,12.242857,13,1,29
0,1.0793889,81.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,27.75,13,1,28
0,1.4011232,90.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,15.207143,13,1,28
0,1.1508853,85.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,5.6,13,1,28
1,-0.028806861,59.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,34.214287,13,1,28
1,1.1151371,82.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,32.342857,13,1,28
0,0.9363959,77.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,20.071428,13,1,28
0,0.72190636,72.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,0.0,13,1,28
1,-1.4944851,4.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,11.05,13,1,28
1,0.8291511,74.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,4.9428573,13,1,28
1,0.47166863,66.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,36.3,13,1,28
0,-0.10030336,55.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,14.057142,13,1,28
1,1.9015986,96.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,13.55,13,1,28
0,2.0088434,99.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,17.064285,13,1,28
0,1.6156126,94.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,25.542858,13,1,28
0,1.0078924,79.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,10.2,13,1,28
0,1.1151371,84.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,22.092857,13,1,28
1,0.5789134,69.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,11.485714,13,1,28
1,-0.028806861,59.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,1.0,13,1,28
0,0.6504099,71.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,12.271429,13,1,28
0,0.54316515,68.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,1.5,13,1,28
0,1.1508853,85.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,5.0,13,1,28
1,1.2223818,86.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,31.25,13,1,28
0,0.11418614,62.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,16.178572,13,1,28
0,1.5798644,93.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,13.8714285,13,1,28
1,0.8291511,75.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,30.414286,13,1,28
1,2.2590811,100.0,275.8,265.0,441,1,100.0,1,100.0,11,104.0,1.08,1500.0,685,53.0,32.064285,13,1,28
0,0.01416699,41.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,21.421429,10,1,41
0,-2.5569248,2.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,10.0,10,1,41
0,-2.1136332,4.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,7.0,10,1,41
0,-1.2713789,13.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,27.207142,10,1,41
0,-1.7146707,14.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,9.742857,10,1,41
1,-0.8280872,20.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,7.985714,10,1,41
0,-0.38479555,26.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,11.014286,10,1,41
1,0.19148366,50.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,31.392857,10,1,41
0,-0.4291247,46.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,11.057143,10,1,41
1,-0.4291247,24.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,14.428572,10,1,41
1,-0.8724164,19.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,6.8428574,10,1,41
1,-1.9806457,10.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,5.6,10,1,41
1,-1.8919873,6.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,15.7,10,1,41
1,-0.38479555,27.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,14.185715,10,1,41
0,-1.049733,15.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,0.5,10,1,41
1,-0.16314968,58.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,19.042858,10,1,41
1,-0.4291247,25.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,5.8,10,1,41
0,-1.5816832,12.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,3.2,10,1,41
0,0.1471545,48.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,19.085714,10,1,41
1,0.1471545,49.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,12.428572,10,1,41
0,0.05849616,42.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,23.1,10,1,41
0,-0.07449135,36.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,11.278571,10,1,41
1,-0.07449135,36.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,10.428572,10,1,41
0,-0.11882052,33.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,6.6,10,1,41
1,-0.8280872,21.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,17.885715,10,1,41
0,-1.9363165,5.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,0.0,10,1,41
0,0.1471545,48.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,6.257143,10,1,41
0,-0.07449135,36.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,4.75,10,1,41
0,-0.8724164,18.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,5.6214285,10,1,41
0,-1.8476582,7.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,11.314285,10,1,41
1,-0.03016218,39.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,48.0,15.585714,10,1,41
0,0.94507957,87.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,35.15,10,1,40
1,0.45745867,61.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,21.12857,10,1,40
1,0.36880034,57.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,14.914286,10,1,40
0,0.81209207,77.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,33.75,10,1,40
0,0.5904462,65.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,4.0,10,1,40
0,0.81209207,77.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,25.342857,10,1,40
1,0.9007504,86.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,18.857143,10,1,40
0,0.32447118,55.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,23.242857,10,1,40
1,1.3440421,96.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,30.514286,10,1,40
0,1.3883712,97.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,13.442858,10,1,40
0,0.81209207,79.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,29.407143,10,1,40
1,1.0337379,88.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,17.971428,10,1,40
0,0.19148366,50.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,24.185715,10,1,40
0,0.63477534,66.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,18.428572,10,1,40
1,1.0780671,90.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,32.028572,10,1,40
1,0.76776284,74.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,9.271429,10,1,40
1,0.81209207,77.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,30.778572,10,1,40
0,0.9007504,85.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,22.05,10,1,40
0,0.9007504,100.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,30.442858,10,1,40
1,-0.20747885,56.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,27.571428,10,1,40
1,0.85642123,82.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,30.085716,10,1,40
1,0.85642123,82.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,23.964287,10,1,40
1,0.50178784,63.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,26.385715,10,1,40
1,0.85642123,82.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,20.485714,10,1,40
1,0.1471545,71.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,14.392857,10,1,40
0,1.2997129,95.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,29.650002,10,1,40
0,0.546117,64.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,26.642857,10,1,40
0,1.1667254,93.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,19.12857,10,1,40
1,0.45745867,61.0,270.0,219.0,781,1,95.0,1,95.0,10,97.0,1.02,2000.0,687,49.0,8.521429,10,1,40
1,0.0,88.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,32.24286,12,0,0
0,0.0,41.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,10.114285,12,0,0
0,0.0,32.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,14.157143,12,0,0
1,0.0,58.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,18.735714,12,0,0
0,0.0,75.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,10.857142,12,0,0
1,0.0,26.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,13.457143,12,0,0
1,0.0,84.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,21.235714,12,0,0
0,0.0,60.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,10.014286,12,0,0
1,0.0,92.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,12.171429,12,0,0
0,0.0,95.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,27.485714,12,0,0
0,0.0,25.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,10.6,12,0,0
1,0.0,83.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,5.85,12,0,0
0,0.0,31.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,5.4,12,0,0
0,0.0,14.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,4.8857145,12,0,0
0,0.0,63.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,16.62143,12,0,0
1,0.0,17.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,7.8214283,12,0,0
0,0.0,64.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,27.214287,12,0,0
1,0.0,20.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,26.75,12,0,0
1,0.0,15.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,2.0,12,0,0
1,0.0,82.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,14.585714,12,0,0
1,0.0,43.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,2.9142857,12,0,0
0,0.0,59.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,5.9,12,0,0
0,0.0,9.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,5.2642856,12,0,0
1,0.0,6.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,9.6,12,0,0
1,0.0,35.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,16.678572,12,0,0
0,0.0,99.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,35.692856,12,0,0
0,0.0,8.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,7.857143,12,0,0
0,0.0,67.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,26.685715,12,0,0
1,0.0,47.0,250.4,234.0,512,1,76.0,1,76.0,10,83.0,0.83,0.0,688,83.0,28.45,12,0,0
